4.5115,7.7711,7.8363,7.737
11.535,7.7744,7.8436,7.7426
18.558,7.78,7.8505,7.7552
25.581,7.7886,7.8615,7.7675
32.604,7.7961,7.8726,7.7771
39.627,7.7994,7.8804,7.7816
46.65,7.8015,7.8879,7.7879
53.673,7.8031,7.89,7.7934
60.696,7.8057,7.8915,7.7986
67.719,7.8086,7.8954,7.8033
74.742,7.8126,7.9003,7.8081
81.765,7.8152,7.9036,7.8112
88.788,7.8169,7.9064,7.8123
95.812,7.8189,7.9086,7.8114
102.83,7.8218,7.9123,7.8103
109.86,7.8261,7.9193,7.8126
116.88,7.8321,7.9266,7.8166
123.9,7.837,7.931,7.8191
130.93,7.8425,7.9413,7.8272
137.95,7.8485,7.9528,7.8385
144.97,7.8521,7.9615,7.8463
152,7.8479,7.9623,7.843
159.02,7.8361,7.9527,7.8305
166.04,7.8209,7.936,7.8162
173.07,7.8056,7.9164,7.8006
180.09,7.7912,7.8958,7.786
187.11,7.7781,7.8756,7.772
194.13,7.7658,7.8578,7.7575
201.16,7.7546,7.8422,7.7434
208.18,7.7449,7.829,7.7312
215.2,7.7364,7.8186,7.7208
222.23,7.7287,7.811,7.712
229.25,7.7217,7.8042,7.7042
236.27,7.715,7.7963,7.6964
243.3,7.7088,7.7873,7.6891
250.32,7.7057,7.7811,7.6845
257.34,7.7028,7.7758,7.6807
264.37,7.6964,7.7673,7.6741
271.39,7.6922,7.7613,7.6705
278.41,7.692,7.7585,7.6705
285.43,7.6958,7.7595,7.6738
292.46,7.6981,7.7546,7.6737
299.48,7.7029,7.7543,7.6762
306.5,7.7072,7.7584,7.6775
313.53,7.7113,7.7613,7.6771
320.55,7.7175,7.7685,7.6791
327.57,7.7257,7.7769,7.6834
334.6,7.7358,7.7876,7.6871
341.62,7.7428,7.799,7.6932
348.64,7.7496,7.8082,7.7049
355.67,7.7565,7.8191,7.7187
362.69,7.7628,7.8293,7.7278
