4.5115,6.4995,5.5732,5.8867
11.535,6.3496,5.2808,5.7049
18.558,6.13,4.9479,5.519
25.581,5.7926,4.4818,5.1607
32.604,5.4742,4.0916,4.8322
39.627,5.3113,3.8927,4.6686
46.65,5.23,3.6801,4.453
53.673,5.2131,3.6168,4.2499
60.696,5.1552,3.642,4.1367
67.719,5.0465,3.6304,4.0149
74.742,4.86,3.5733,3.8017
81.765,4.7052,3.5693,3.606
88.788,4.7043,3.6796,3.5653
95.812,4.8111,3.8221,3.6883
102.83,4.9214,3.9542,3.8451
109.86,5.1241,4.1766,4.0291
116.88,5.4494,4.4703,4.2943
123.9,5.6422,4.696,4.4905
130.93,5.8317,4.9919,4.7198
137.95,6.0185,5.2623,4.9476
144.97,6.1888,5.5147,5.1847
152,6.3502,5.7249,5.3956
159.02,6.5166,5.8936,5.5529
166.04,6.6757,6.054,5.6825
173.07,6.8146,6.2321,5.821
180.09,6.9341,6.4017,5.9822
187.11,7.0497,6.55,6.1265
194.13,7.1511,6.6802,6.26
201.16,7.2502,6.8123,6.3676
208.18,7.389,6.9679,6.5017
215.2,7.5501,7.1171,6.6463
222.23,7.6907,7.2487,6.7728
229.25,7.8098,7.3595,6.8772
236.27,7.8893,7.4507,6.964
243.3,7.9622,7.5488,7.0863
250.32,8.0872,7.6813,7.2443
257.34,8.2123,7.8098,7.3924
264.37,8.2722,7.852,7.4571
271.39,8.264,7.8698,7.5259
278.41,8.2411,7.8968,7.6412
285.43,8.3097,7.9505,7.7534
292.46,8.3634,7.9362,7.7566
299.48,8.3588,7.8862,7.6941
306.5,8.3403,7.8135,7.6479
313.53,8.3089,7.7371,7.6599
320.55,8.202,7.6304,7.6234
327.57,7.9662,7.4247,7.4268
334.6,7.6815,7.2073,7.2894
341.62,7.3879,6.9836,7.204
348.64,7.1332,6.7166,6.9267
355.67,6.996,6.4117,6.6294
362.69,6.7253,6.0408,6.2888
